LoanID,BranchID,LoanType,LoanPurpose,EmploymentType,OriginationDate,MaturityDate,OriginationYear,OriginationQtr,LoanAmount,InterestRate,TermYears,LoanOfficerID
LN-00921,BR014,Fixed 30-Year,Purchase,Salaried,2020-11-03,2050-11-03,2020,Q4-2020,461000.0,7.21,30,LO-887
LN-00922,BR017,Fixed 30-Year,Cash-Out Refinance,Salaried,2020-01-17,2050-01-17,2020,Q1-2020,687000.0,5.8,30,LO-185
LN-00923,BR014,ARM 5/1,Refinance,Contract,2023-02-07,2038-02-07,2023,Q1-2023,324000.0,6.48,15,LO-738
LN-00924,BR009,Fixed 30-Year,Purchase,Retired,2020-05-14,2050-05-14,2020,Q2-2020,833000.0,7.71,30,LO-992
LN-00925,BR004,Fixed 30-Year,Purchase,Contract,2018-02-24,2048-02-24,2018,Q1-2018,95000.0,5.42,30,LO-571
LN-00926,BR013,ARM 5/1,Purchase,Retired,2023-06-17,2038-06-17,2023,Q2-2023,872000.0,6.56,15,LO-807
LN-00927,BR013,ARM 5/1,Purchase,Salaried,2020-02-21,2035-02-21,2020,Q1-2020,152000.0,3.99,15,LO-812
LN-00928,BR007,ARM 5/1,Purchase,Self-Employed,2020-09-17,2035-09-17,2020,Q3-2020,252000.0,6.82,15,LO-188
LN-00929,BR010,ARM 5/1,Purchase,Self-Employed,2019-04-23,2034-04-23,2019,Q2-2019,201000.0,5.57,15,LO-856
LN-00930,BR015,ARM 7/1,Purchase,Contract,2020-09-20,2035-09-20,2020,Q3-2020,467000.0,7.98,15,LO-152
LN-00931,BR011,Fixed 30-Year,Cash-Out Refinance,Retired,2022-08-30,2052-08-30,2022,Q3-2022,597000.0,7.17,30,LO-137
LN-00932,BR016,Fixed 30-Year,Purchase,Salaried,2023-06-22,2053-06-22,2023,Q2-2023,501000.0,7.24,30,LO-640
LN-00933,BR001,Fixed 30-Year,Cash-Out Refinance,Salaried,2022-09-05,2052-09-05,2022,Q3-2022,339000.0,3.6,30,LO-606
LN-00934,BR020,ARM 7/1,Purchase,Self-Employed,2018-03-27,2033-03-27,2018,Q1-2018,364000.0,7.09,15,LO-580
LN-00935,BR012,Fixed 30-Year,Home Equity,Contract,2021-10-21,2051-10-21,2021,Q4-2021,496000.0,6.48,30,LO-234
LN-00936,BR010,Fixed 15-Year,Refinance,Self-Employed,2022-01-15,2037-01-15,2022,Q1-2022,400000.0,5.54,15,LO-736
LN-00937,BR007,Fixed 30-Year,Purchase,Self-Employed,2019-06-13,2049-06-13,2019,Q2-2019,694000.0,6.92,30,LO-720
LN-00938,BR016,Fixed 30-Year,Purchase,Salaried,2021-05-28,2051-05-28,2021,Q2-2021,421000.0,8.72,30,LO-118
LN-00939,BR012,ARM 5/1,Purchase,Salaried,2023-08-25,2038-08-25,2023,Q3-2023,373000.0,4.12,15,LO-445
LN-00940,BR014,Fixed 30-Year,Purchase,Retired,2023-06-16,2053-06-16,2023,Q2-2023,266000.0,6.34,30,LO-903
LN-00941,BR012,ARM 5/1,Cash-Out Refinance,Salaried,2019-09-12,2034-09-12,2019,Q3-2019,711000.0,6.31,15,LO-823
LN-00942,BR002,ARM 7/1,Home Equity,Salaried,2019-03-31,2034-03-31,2019,Q1-2019,439000.0,5.76,15,LO-943
LN-00943,BR018,Fixed 30-Year,Cash-Out Refinance,Self-Employed,2020-04-21,2050-04-21,2020,Q2-2020,166000.0,6.71,30,LO-845
LN-00944,BR010,Fixed 15-Year,Purchase,Retired,2019-02-11,2034-02-11,2019,Q1-2019,705000.0,5.99,15,LO-442
LN-00945,BR005,Fixed 30-Year,Purchase,Contract,2018-01-27,2048-01-27,2018,Q1-2018,246000.0,8.58,30,LO-449
LN-00946,BR010,Fixed 15-Year,Purchase,Self-Employed,2022-08-27,2037-08-27,2022,Q3-2022,150000.0,5.3,15,LO-255
LN-00947,BR017,Fixed 30-Year,Cash-Out Refinance,Contract,2022-08-21,2052-08-21,2022,Q3-2022,267000.0,7.66,30,LO-972
LN-00948,BR017,ARM 5/1,Refinance,Salaried,2019-08-20,2034-08-20,2019,Q3-2019,377000.0,3.41,15,LO-186
LN-00949,BR011,Fixed 30-Year,Purchase,Salaried,2018-09-09,2048-09-09,2018,Q3-2018,885000.0,4.15,30,LO-776
LN-00950,BR005,ARM 7/1,Home Equity,Contract,2023-10-31,2038-10-31,2023,Q4-2023,127000.0,6.72,15,LO-511
LN-00951,BR018,ARM 5/1,Purchase,Retired,2021-11-10,2036-11-10,2021,Q4-2021,672000.0,4.98,15,LO-640
LN-00952,BR020,ARM 7/1,Cash-Out Refinance,Contract,2020-04-20,2035-04-20,2020,Q2-2020,654000.0,5.7,15,LO-814
LN-00953,BR012,ARM 5/1,Cash-Out Refinance,Salaried,2020-03-19,2035-03-19,2020,Q1-2020,721000.0,5.47,15,LO-137
LN-00954,BR018,Fixed 30-Year,Purchase,Retired,2019-06-01,2049-06-01,2019,Q2-2019,675000.0,7.32,30,LO-318
LN-00955,BR003,Fixed 15-Year,Purchase,Retired,2019-10-18,2034-10-18,2019,Q4-2019,336000.0,5.12,15,LO-347
LN-00956,BR010,Fixed 15-Year,Cash-Out Refinance,Retired,2018-09-03,2033-09-03,2018,Q3-2018,889000.0,3.86,15,LO-742
LN-00957,BR017,Fixed 30-Year,Purchase,Salaried,2019-05-26,2049-05-26,2019,Q2-2019,119000.0,6.83,30,LO-564
LN-00958,BR011,ARM 7/1,Refinance,Self-Employed,2024-05-05,2039-05-05,2024,Q2-2024,740000.0,8.69,15,LO-458
LN-00959,BR010,Fixed 30-Year,Refinance,Self-Employed,2019-07-28,2049-07-28,2019,Q3-2019,724000.0,7.18,30,LO-207
LN-00960,BR011,Fixed 15-Year,Purchase,Contract,2023-02-04,2038-02-04,2023,Q1-2023,238000.0,7.53,15,LO-948
LN-00961,BR014,Fixed 30-Year,Purchase,Salaried,2023-05-05,2053-05-05,2023,Q2-2023,131000.0,8.14,30,LO-478
LN-00962,BR017,Fixed 30-Year,Refinance,Contract,2020-12-16,2050-12-16,2020,Q4-2020,538000.0,7.53,30,LO-550
LN-00963,BR016,Fixed 15-Year,Purchase,Contract,2023-09-03,2038-09-03,2023,Q3-2023,422000.0,4.15,15,LO-232
LN-00964,BR017,ARM 5/1,Purchase,Self-Employed,2023-04-23,2038-04-23,2023,Q2-2023,177000.0,4.42,15,LO-672
LN-00965,BR012,ARM 7/1,Purchase,Retired,2019-03-28,2034-03-28,2019,Q1-2019,177000.0,7.94,15,LO-141
LN-00966,BR017,Fixed 30-Year,Purchase,Salaried,2021-05-27,2051-05-27,2021,Q2-2021,385000.0,8.7,30,LO-910
LN-00967,BR005,Fixed 30-Year,Cash-Out Refinance,Self-Employed,2021-06-03,2051-06-03,2021,Q2-2021,563000.0,3.52,30,LO-287
LN-00968,BR016,Fixed 30-Year,Purchase,Retired,2018-07-03,2048-07-03,2018,Q3-2018,529000.0,3.62,30,LO-679
LN-00969,BR015,ARM 7/1,Refinance,Contract,2019-06-28,2034-06-28,2019,Q2-2019,721000.0,5.86,15,LO-879
LN-00970,BR015,Fixed 15-Year,Refinance,Contract,2019-01-01,2034-01-01,2019,Q1-2019,202000.0,7.25,15,LO-496
LN-00971,BR008,ARM 7/1,Refinance,Salaried,2022-12-20,2037-12-20,2022,Q4-2022,358000.0,3.5,15,LO-986
LN-00972,BR006,Fixed 15-Year,Refinance,Salaried,2021-06-19,2036-06-19,2021,Q2-2021,549000.0,7.63,15,LO-759
LN-00973,BR018,Fixed 30-Year,Home Equity,Self-Employed,2018-08-05,2048-08-05,2018,Q3-2018,863000.0,6.23,30,LO-868
LN-00974,BR016,Fixed 15-Year,Purchase,Salaried,2023-12-19,2038-12-19,2023,Q4-2023,95000.0,6.87,15,LO-381
LN-00975,BR007,Fixed 30-Year,Purchase,Retired,2022-12-25,2052-12-25,2022,Q4-2022,659000.0,8.13,30,LO-511
LN-00976,BR019,Fixed 30-Year,Purchase,Salaried,2022-11-26,2052-11-26,2022,Q4-2022,787000.0,3.38,30,LO-980
LN-00977,BR017,Fixed 30-Year,Purchase,Retired,2019-02-11,2049-02-11,2019,Q1-2019,291000.0,3.88,30,LO-247
LN-00978,BR006,Fixed 30-Year,Refinance,Salaried,2022-07-27,2052-07-27,2022,Q3-2022,153000.0,4.94,30,LO-729
LN-00979,BR011,Fixed 30-Year,Purchase,Contract,2019-02-09,2049-02-09,2019,Q1-2019,665000.0,4.89,30,LO-431
LN-00980,BR009,Fixed 30-Year,Purchase,Self-Employed,2020-04-09,2050-04-09,2020,Q2-2020,759000.0,3.92,30,LO-604
LN-00981,BR017,ARM 5/1,Purchase,Contract,2018-09-06,2033-09-06,2018,Q3-2018,396000.0,3.88,15,LO-167
LN-00982,BR016,Fixed 30-Year,Purchase,Salaried,2018-03-18,2048-03-18,2018,Q1-2018,600000.0,8.28,30,LO-352
LN-00983,BR018,Fixed 15-Year,Purchase,Self-Employed,2023-01-01,2038-01-01,2023,Q1-2023,183000.0,6.38,15,LO-901
LN-00984,BR005,Fixed 30-Year,Home Equity,Contract,2024-01-11,2054-01-11,2024,Q1-2024,888000.0,7.55,30,LO-142
LN-00985,BR001,ARM 5/1,Purchase,Contract,2019-11-17,2034-11-17,2019,Q4-2019,868000.0,6.66,15,LO-379
LN-00986,BR020,Fixed 30-Year,Refinance,Retired,2020-05-21,2050-05-21,2020,Q2-2020,638000.0,8.75,30,LO-146
LN-00987,BR006,Fixed 15-Year,Refinance,Self-Employed,2022-06-08,2037-06-08,2022,Q2-2022,542000.0,4.9,15,LO-842
LN-00988,BR018,ARM 7/1,Home Equity,Retired,2023-08-30,2038-08-30,2023,Q3-2023,800000.0,4.41,15,LO-798
LN-00989,BR011,Fixed 15-Year,Purchase,Retired,2021-01-23,2036-01-23,2021,Q1-2021,883000.0,7.14,15,LO-449
LN-00990,BR007,Fixed 30-Year,Refinance,Salaried,2019-07-02,2049-07-02,2019,Q3-2019,572000.0,3.34,30,LO-723
LN-00991,BR016,Fixed 30-Year,Cash-Out Refinance,Contract,2024-03-26,2054-03-26,2024,Q1-2024,88000.0,4.2,30,LO-880
LN-00992,BR013,Fixed 15-Year,Purchase,Contract,2018-11-14,2033-11-14,2018,Q4-2018,726000.0,6.82,15,LO-788
LN-00993,BR004,Fixed 30-Year,Purchase,Salaried,2022-01-06,2052-01-06,2022,Q1-2022,746000.0,7.8,30,LO-227
LN-00994,BR015,Fixed 30-Year,Refinance,Retired,2018-03-23,2048-03-23,2018,Q1-2018,238000.0,3.3,30,LO-296
LN-00995,BR003,ARM 5/1,Purchase,Contract,2020-06-24,2035-06-24,2020,Q2-2020,593000.0,7.7,15,LO-471
LN-00996,BR002,Fixed 30-Year,Purchase,Contract,2020-05-06,2050-05-06,2020,Q2-2020,822000.0,7.14,30,LO-213
LN-00997,BR009,Fixed 15-Year,Refinance,Self-Employed,2024-05-06,2039-05-06,2024,Q2-2024,485000.0,6.28,15,LO-166
LN-00998,BR019,Fixed 30-Year,Cash-Out Refinance,Retired,2024-05-23,2054-05-23,2024,Q2-2024,133000.0,4.68,30,LO-296
LN-00999,BR001,ARM 7/1,Refinance,Contract,2020-11-01,2035-11-01,2020,Q4-2020,648000.0,6.18,15,LO-102
LN-01000,BR014,Fixed 15-Year,Purchase,Contract,2021-08-16,2036-08-16,2021,Q3-2021,853000.0,3.54,15,LO-380
LN-01001,BR004,Fixed 15-Year,Cash-Out Refinance,Self-Employed,2018-06-28,2033-06-28,2018,Q2-2018,463000.0,5.24,15,LO-148
LN-01002,BR009,ARM 7/1,Purchase,Salaried,2022-05-25,2037-05-25,2022,Q2-2022,517000.0,4.99,15,LO-685
LN-01003,BR001,ARM 7/1,Cash-Out Refinance,Self-Employed,2018-11-01,2033-11-01,2018,Q4-2018,265000.0,7.04,15,LO-268
LN-01004,BR011,Fixed 30-Year,Purchase,Salaried,2023-05-20,2053-05-20,2023,Q2-2023,593000.0,3.78,30,LO-706
LN-01005,BR011,ARM 5/1,Cash-Out Refinance,Retired,2021-10-27,2036-10-27,2021,Q4-2021,283000.0,5.85,15,LO-632
LN-01006,BR008,ARM 7/1,Refinance,Salaried,2019-01-27,2034-01-27,2019,Q1-2019,716000.0,6.66,15,LO-187
LN-01007,BR002,ARM 7/1,Refinance,Salaried,2018-09-24,2033-09-24,2018,Q3-2018,389000.0,8.15,15,LO-921
LN-01008,BR015,Fixed 30-Year,Refinance,Salaried,2019-02-22,2049-02-22,2019,Q1-2019,581000.0,5.63,30,LO-401
LN-01009,BR013,Fixed 30-Year,Purchase,Contract,2018-02-13,2048-02-13,2018,Q1-2018,586000.0,5.51,30,LO-914
LN-01010,BR014,ARM 5/1,Purchase,Retired,2018-04-17,2033-04-17,2018,Q2-2018,588000.0,5.12,15,LO-701
LN-01011,BR007,Fixed 30-Year,Cash-Out Refinance,Self-Employed,2020-03-04,2050-03-04,2020,Q1-2020,90000.0,7.17,30,LO-752
LN-01012,BR017,Fixed 30-Year,Purchase,Self-Employed,2022-12-27,2052-12-27,2022,Q4-2022,425000.0,7.24,30,LO-916
LN-01013,BR002,Fixed 30-Year,Purchase,Self-Employed,2022-01-05,2052-01-05,2022,Q1-2022,336000.0,5.65,30,LO-250
LN-01014,BR016,Fixed 30-Year,Purchase,Self-Employed,2018-02-03,2048-02-03,2018,Q1-2018,361000.0,5.28,30,LO-158
LN-01015,BR008,Fixed 15-Year,Purchase,Self-Employed,2022-09-25,2037-09-25,2022,Q3-2022,765000.0,7.97,15,LO-755
LN-01016,BR007,ARM 5/1,Refinance,Retired,2023-03-30,2038-03-30,2023,Q1-2023,360000.0,6.92,15,LO-972
LN-01017,BR019,Fixed 15-Year,Purchase,Contract,2021-09-08,2036-09-08,2021,Q3-2021,355000.0,4.9,15,LO-997
LN-01018,BR002,Fixed 30-Year,Purchase,Self-Employed,2020-08-01,2050-08-01,2020,Q3-2020,834000.0,6.76,30,LO-344
LN-01019,BR016,Fixed 15-Year,Purchase,Self-Employed,2022-03-20,2037-03-20,2022,Q1-2022,861000.0,5.07,15,LO-945
LN-01020,BR001,Fixed 30-Year,Purchase,Contract,2019-04-17,2049-04-17,2019,Q2-2019,140000.0,3.42,30,LO-299
LN-01021,BR019,ARM 7/1,Purchase,Self-Employed,2020-03-26,2035-03-26,2020,Q1-2020,375000.0,8.61,15,LO-324
LN-01022,BR009,Fixed 15-Year,Purchase,Self-Employed,2020-01-02,2035-01-02,2020,Q1-2020,359000.0,6.3,15,LO-963
LN-01023,BR009,ARM 7/1,Refinance,Salaried,2022-04-02,2037-04-02,2022,Q2-2022,97000.0,6.98,15,LO-446
LN-01024,BR007,Fixed 30-Year,Home Equity,Contract,2019-12-03,2049-12-03,2019,Q4-2019,277000.0,7.7,30,LO-999
LN-01025,BR003,Fixed 30-Year,Purchase,Contract,2020-02-16,2050-02-16,2020,Q1-2020,804000.0,3.97,30,LO-811
LN-01026,BR012,Fixed 30-Year,Refinance,Self-Employed,2018-07-09,2048-07-09,2018,Q3-2018,432000.0,6.75,30,LO-974
LN-01027,BR018,Fixed 30-Year,Cash-Out Refinance,Contract,2021-02-21,2051-02-21,2021,Q1-2021,202000.0,4.61,30,LO-314
LN-01028,BR003,ARM 5/1,Purchase,Retired,2019-11-17,2034-11-17,2019,Q4-2019,729000.0,6.63,15,LO-610
LN-01029,BR017,Fixed 30-Year,Refinance,Contract,2023-06-03,2053-06-03,2023,Q2-2023,344000.0,5.31,30,LO-585
LN-01030,BR009,Fixed 15-Year,Purchase,Self-Employed,2018-05-30,2033-05-30,2018,Q2-2018,603000.0,7.6,15,LO-562
LN-01031,BR008,Fixed 30-Year,Purchase,Retired,2024-05-29,2054-05-29,2024,Q2-2024,331000.0,8.14,30,LO-360
LN-01032,BR018,Fixed 30-Year,Purchase,Salaried,2023-10-27,2053-10-27,2023,Q4-2023,696000.0,4.87,30,LO-576
LN-01033,BR017,Fixed 15-Year,Purchase,Contract,2022-08-03,2037-08-03,2022,Q3-2022,429000.0,5.82,15,LO-424
LN-01034,BR009,Fixed 30-Year,Purchase,Salaried,2018-11-07,2048-11-07,2018,Q4-2018,227000.0,4.54,30,LO-401
LN-01035,BR017,Fixed 15-Year,Purchase,Salaried,2020-07-21,2035-07-21,2020,Q3-2020,608000.0,7.57,15,LO-468
LN-01036,BR002,Fixed 15-Year,Purchase,Retired,2020-10-21,2035-10-21,2020,Q4-2020,354000.0,6.96,15,LO-295
LN-01037,BR020,ARM 7/1,Cash-Out Refinance,Salaried,2024-02-03,2039-02-03,2024,Q1-2024,899000.0,7.39,15,LO-888
LN-01038,BR010,Fixed 30-Year,Cash-Out Refinance,Salaried,2022-07-20,2052-07-20,2022,Q3-2022,364000.0,8.73,30,LO-583
LN-01039,BR017,ARM 7/1,Purchase,Self-Employed,2020-07-21,2035-07-21,2020,Q3-2020,860000.0,8.01,15,LO-585
LN-01040,BR008,Fixed 15-Year,Purchase,Salaried,2023-03-05,2038-03-05,2023,Q1-2023,724000.0,7.42,15,LO-420
LN-01041,BR007,Fixed 30-Year,Purchase,Salaried,2022-12-02,2052-12-02,2022,Q4-2022,852000.0,5.55,30,LO-483
LN-01042,BR005,Fixed 15-Year,Purchase,Retired,2018-02-09,2033-02-09,2018,Q1-2018,185000.0,8.44,15,LO-447
LN-01043,BR008,Fixed 30-Year,Purchase,Salaried,2024-01-12,2054-01-12,2024,Q1-2024,642000.0,5.47,30,LO-681
LN-01044,BR002,ARM 7/1,Refinance,Contract,2021-09-14,2036-09-14,2021,Q3-2021,206000.0,8.49,15,LO-490
LN-01045,BR007,ARM 7/1,Purchase,Contract,2023-04-29,2038-04-29,2023,Q2-2023,132000.0,5.38,15,LO-754
LN-01046,BR010,Fixed 30-Year,Cash-Out Refinance,Contract,2018-05-12,2048-05-12,2018,Q2-2018,166000.0,6.29,30,LO-127
LN-01047,BR006,Fixed 30-Year,Purchase,Salaried,2020-04-23,2050-04-23,2020,Q2-2020,827000.0,5.37,30,LO-565
LN-01048,BR002,Fixed 30-Year,Purchase,Salaried,2022-08-10,2052-08-10,2022,Q3-2022,89000.0,5.05,30,LO-232
LN-01049,BR018,Fixed 30-Year,Purchase,Self-Employed,2020-04-25,2050-04-25,2020,Q2-2020,689000.0,5.39,30,LO-417
LN-01050,BR014,ARM 5/1,Home Equity,Self-Employed,2024-06-13,2039-06-13,2024,Q2-2024,625000.0,4.12,15,LO-614
LN-01051,BR015,Fixed 30-Year,Cash-Out Refinance,Self-Employed,2018-09-20,2048-09-20,2018,Q3-2018,86000.0,4.03,30,LO-638
LN-01052,BR011,ARM 7/1,Purchase,Salaried,2024-06-17,2039-06-17,2024,Q2-2024,801000.0,5.78,15,LO-394
LN-01053,BR015,Fixed 30-Year,Refinance,Self-Employed,2022-05-21,2052-05-21,2022,Q2-2022,771000.0,7.61,30,LO-525
LN-01054,BR008,Fixed 30-Year,Cash-Out Refinance,Self-Employed,2022-04-25,2052-04-25,2022,Q2-2022,587000.0,5.63,30,LO-815
LN-01055,BR019,Fixed 30-Year,Purchase,Retired,2019-10-09,2049-10-09,2019,Q4-2019,653000.0,3.49,30,LO-782
LN-01056,BR003,Fixed 15-Year,Purchase,Salaried,2023-07-15,2038-07-15,2023,Q3-2023,672000.0,4.44,15,LO-477
LN-01057,BR003,ARM 5/1,Purchase,Retired,2022-08-07,2037-08-07,2022,Q3-2022,494000.0,7.54,15,LO-312
LN-01058,BR017,Fixed 30-Year,Purchase,Contract,2023-03-07,2053-03-07,2023,Q1-2023,102000.0,6.76,30,LO-976
LN-01059,BR007,Fixed 30-Year,Purchase,Contract,2019-07-14,2049-07-14,2019,Q3-2019,89000.0,3.88,30,LO-596
LN-01060,BR015,Fixed 30-Year,Purchase,Retired,2022-11-28,2052-11-28,2022,Q4-2022,530000.0,4.58,30,LO-961
LN-01061,BR006,Fixed 30-Year,Purchase,Contract,2021-04-19,2051-04-19,2021,Q2-2021,95000.0,3.8,30,LO-272
LN-01062,BR003,Fixed 15-Year,Purchase,Self-Employed,2022-12-10,2037-12-10,2022,Q4-2022,89000.0,4.75,15,LO-831
LN-01063,BR002,ARM 5/1,Cash-Out Refinance,Salaried,2018-07-15,2033-07-15,2018,Q3-2018,516000.0,5.68,15,LO-499
LN-01064,BR010,Fixed 30-Year,Refinance,Self-Employed,2022-03-26,2052-03-26,2022,Q1-2022,571000.0,3.52,30,LO-483
LN-01065,BR008,Fixed 30-Year,Purchase,Self-Employed,2018-03-01,2048-03-01,2018,Q1-2018,93000.0,3.4,30,LO-796
LN-01066,BR003,Fixed 30-Year,Refinance,Salaried,2019-11-19,2049-11-19,2019,Q4-2019,803000.0,7.63,30,LO-525
LN-01067,BR017,Fixed 30-Year,Refinance,Contract,2020-02-16,2050-02-16,2020,Q1-2020,348000.0,6.34,30,LO-538
LN-01068,BR004,Fixed 30-Year,Purchase,Retired,2018-03-03,2048-03-03,2018,Q1-2018,167000.0,5.03,30,LO-112
LN-01069,BR013,Fixed 30-Year,Refinance,Retired,2021-02-14,2051-02-14,2021,Q1-2021,260000.0,6.87,30,LO-144
LN-01070,BR003,ARM 5/1,Home Equity,Salaried,2023-08-09,2038-08-09,2023,Q3-2023,417000.0,7.47,15,LO-829
LN-01071,BR018,ARM 5/1,Home Equity,Retired,2020-10-28,2035-10-28,2020,Q4-2020,836000.0,6.38,15,LO-746
LN-01072,BR013,Fixed 15-Year,Purchase,Retired,2021-09-22,2036-09-22,2021,Q3-2021,877000.0,7.07,15,LO-971
LN-01073,BR016,Fixed 30-Year,Purchase,Self-Employed,2023-01-13,2053-01-13,2023,Q1-2023,94000.0,8.27,30,LO-615
LN-01074,BR019,Fixed 15-Year,Purchase,Contract,2019-05-24,2034-05-24,2019,Q2-2019,91000.0,3.37,15,LO-875
LN-01075,BR008,Fixed 15-Year,Purchase,Contract,2021-04-29,2036-04-29,2021,Q2-2021,129000.0,5.31,15,LO-309
LN-01076,BR002,Fixed 30-Year,Refinance,Retired,2022-12-23,2052-12-23,2022,Q4-2022,675000.0,8.69,30,LO-237
LN-01077,BR009,Fixed 30-Year,Refinance,Retired,2022-08-27,2052-08-27,2022,Q3-2022,725000.0,3.47,30,LO-868
LN-01078,BR001,Fixed 30-Year,Purchase,Self-Employed,2020-04-23,2050-04-23,2020,Q2-2020,681000.0,5.14,30,LO-920
LN-01079,BR008,Fixed 15-Year,Refinance,Salaried,2022-12-17,2037-12-17,2022,Q4-2022,393000.0,5.02,15,LO-990
LN-01080,BR016,Fixed 30-Year,Home Equity,Self-Employed,2019-08-03,2049-08-03,2019,Q3-2019,238000.0,6.74,30,LO-193
LN-01081,BR006,Fixed 15-Year,Purchase,Contract,2020-08-25,2035-08-25,2020,Q3-2020,762000.0,8.37,15,LO-842
LN-01082,BR015,Fixed 30-Year,Refinance,Retired,2019-12-24,2049-12-24,2019,Q4-2019,672000.0,4.6,30,LO-392
LN-01083,BR019,Fixed 30-Year,Purchase,Retired,2023-05-25,2053-05-25,2023,Q2-2023,601000.0,4.75,30,LO-507
LN-01084,BR013,Fixed 30-Year,Refinance,Contract,2022-11-11,2052-11-11,2022,Q4-2022,442000.0,6.03,30,LO-120
LN-01085,BR013,Fixed 30-Year,Refinance,Self-Employed,2021-05-14,2051-05-14,2021,Q2-2021,148000.0,8.24,30,LO-666
LN-01086,BR006,Fixed 30-Year,Refinance,Contract,2022-03-17,2052-03-17,2022,Q1-2022,460000.0,5.74,30,LO-173
LN-01087,BR011,Fixed 30-Year,Purchase,Retired,2020-02-16,2050-02-16,2020,Q1-2020,465000.0,4.1,30,LO-603
LN-01088,BR013,ARM 7/1,Purchase,Retired,2022-03-09,2037-03-09,2022,Q1-2022,851000.0,8.59,15,LO-756
LN-01089,BR019,Fixed 30-Year,Purchase,Self-Employed,2019-05-25,2049-05-25,2019,Q2-2019,806000.0,8.71,30,LO-298
LN-01090,BR014,ARM 7/1,Purchase,Contract,2021-11-28,2036-11-28,2021,Q4-2021,712000.0,7.38,15,LO-750
LN-01091,BR012,Fixed 15-Year,Purchase,Salaried,2020-10-07,2035-10-07,2020,Q4-2020,614000.0,8.35,15,LO-932
LN-01092,BR012,Fixed 15-Year,Purchase,Contract,2019-08-29,2034-08-29,2019,Q3-2019,635000.0,7.09,15,LO-797
LN-01093,BR005,Fixed 30-Year,Purchase,Salaried,2019-10-24,2049-10-24,2019,Q4-2019,574000.0,8.48,30,LO-759
LN-01094,BR013,Fixed 30-Year,Cash-Out Refinance,Contract,2023-10-25,2053-10-25,2023,Q4-2023,561000.0,8.21,30,LO-269
LN-01095,BR014,Fixed 30-Year,Refinance,Contract,2022-04-17,2052-04-17,2022,Q2-2022,328000.0,8.57,30,LO-870
LN-01096,BR003,Fixed 30-Year,Purchase,Self-Employed,2019-08-08,2049-08-08,2019,Q3-2019,550000.0,7.64,30,LO-866
LN-01097,BR013,Fixed 15-Year,Purchase,Salaried,2023-07-08,2038-07-08,2023,Q3-2023,85000.0,4.18,15,LO-892
LN-01098,BR014,Fixed 15-Year,Purchase,Self-Employed,2019-11-30,2034-11-30,2019,Q4-2019,617000.0,7.28,15,LO-820
LN-01099,BR005,Fixed 30-Year,Refinance,Self-Employed,2023-01-20,2053-01-20,2023,Q1-2023,229000.0,8.47,30,LO-290
LN-01100,BR007,Fixed 30-Year,Home Equity,Contract,2020-11-28,2050-11-28,2020,Q4-2020,230000.0,7.43,30,LO-551
LN-01101,BR020,Fixed 30-Year,Purchase,Retired,2018-12-18,2048-12-18,2018,Q4-2018,602000.0,3.69,30,LO-165
LN-01102,BR011,Fixed 30-Year,Purchase,Retired,2019-02-17,2049-02-17,2019,Q1-2019,273000.0,5.92,30,LO-869
LN-01103,BR001,Fixed 15-Year,Purchase,Salaried,2020-05-14,2035-05-14,2020,Q2-2020,727000.0,3.48,15,LO-484
LN-01104,BR020,Fixed 15-Year,Purchase,Retired,2023-06-14,2038-06-14,2023,Q2-2023,869000.0,4.71,15,LO-718
LN-01105,BR014,Fixed 30-Year,Cash-Out Refinance,Retired,2021-07-15,2051-07-15,2021,Q3-2021,639000.0,5.14,30,LO-781
LN-01106,BR013,Fixed 30-Year,Cash-Out Refinance,Salaried,2021-09-14,2051-09-14,2021,Q3-2021,127000.0,5.21,30,LO-567
LN-01107,BR013,Fixed 15-Year,Cash-Out Refinance,Retired,2019-05-19,2034-05-19,2019,Q2-2019,808000.0,4.01,15,LO-816
LN-01108,BR008,Fixed 30-Year,Purchase,Self-Employed,2023-05-01,2053-05-01,2023,Q2-2023,587000.0,6.87,30,LO-103
LN-01109,BR011,Fixed 30-Year,Refinance,Self-Employed,2021-08-26,2051-08-26,2021,Q3-2021,375000.0,3.5,30,LO-721
LN-01110,BR016,Fixed 30-Year,Home Equity,Contract,2022-10-19,2052-10-19,2022,Q4-2022,582000.0,3.7,30,LO-774
LN-01111,BR004,Fixed 15-Year,Cash-Out Refinance,Salaried,2019-08-10,2034-08-10,2019,Q3-2019,321000.0,4.32,15,LO-230
LN-01112,BR016,ARM 5/1,Home Equity,Contract,2024-02-26,2039-02-26,2024,Q1-2024,327000.0,6.95,15,LO-272
LN-01113,BR015,ARM 7/1,Purchase,Salaried,2020-09-23,2035-09-23,2020,Q3-2020,475000.0,6.22,15,LO-208
LN-01114,BR014,ARM 7/1,Cash-Out Refinance,Retired,2021-08-30,2036-08-30,2021,Q3-2021,104000.0,8.36,15,LO-325
LN-01115,BR009,Fixed 15-Year,Home Equity,Contract,2019-07-11,2034-07-11,2019,Q3-2019,860000.0,6.94,15,LO-192
LN-01116,BR011,ARM 5/1,Refinance,Contract,2018-09-22,2033-09-22,2018,Q3-2018,844000.0,7.46,15,LO-834
LN-01117,BR013,Fixed 15-Year,Cash-Out Refinance,Self-Employed,2022-11-25,2037-11-25,2022,Q4-2022,724000.0,8.56,15,LO-365
