LoanID,LoanStatus,DaysDelinquent,MonthlyPayment,LastPaymentDate,DelinquencyFlag,DefaultFlag,AgingBucket
LN-01502,Current,0,2283.11,2021-04-11,0,0,0-Current
LN-01503,Default,172,5674.91,2025-05-19,1,1,4-Default
LN-01504,Current,0,1829.75,2026-07-26,0,0,0-Current
LN-01505,Current,0,7020.41,2021-03-11,0,0,0-Current
LN-01506,Current,0,6455.86,2027-05-17,0,0,0-Current
LN-01507,Current,0,901.76,2020-09-22,0,0,0-Current
LN-01508,30 DPD,45,3086.43,2020-03-29,1,0,1-30 DPD
LN-01509,Current,0,3993.4,2022-01-24,0,0,0-Current
LN-01510,Current,0,999.57,2028-05-12,0,0,0-Current
LN-01511,Current,0,6090.3,2022-12-02,0,0,0-Current
LN-01512,Current,0,1827.94,2023-04-19,0,0,0-Current
LN-01513,Current,0,6219.44,2021-10-23,0,0,0-Current
LN-01514,Current,0,707.83,2025-01-18,0,0,0-Current
LN-01515,Current,0,1458.81,2022-12-19,0,0,0-Current
LN-01516,Current,0,2849.65,2023-09-08,0,0,0-Current
LN-01517,Current,0,2359.92,2021-11-18,0,0,0-Current
LN-01518,30 DPD,49,711.71,2027-05-10,1,0,1-30 DPD
LN-01519,Current,0,5171.06,2020-09-25,0,0,0-Current
LN-01520,60 DPD,69,6120.53,2026-10-05,1,0,2-60 DPD
LN-01521,Current,0,1292.18,2024-10-31,0,0,0-Current
LN-01522,Current,0,2709.63,2023-10-01,0,0,0-Current
LN-01523,Current,0,830.73,2026-07-29,0,0,0-Current
LN-01524,Current,0,2316.24,2027-11-02,0,0,0-Current
LN-01525,Current,0,2244.15,2024-04-06,0,0,0-Current
LN-01526,Current,0,691.73,2020-03-11,0,0,0-Current
LN-01527,Current,0,4963.93,2029-10-04,0,0,0-Current
LN-01528,Current,0,1554.87,2020-07-20,0,0,0-Current
LN-01529,Current,0,752.15,2023-08-07,0,0,0-Current
LN-01530,Current,0,6323.67,2022-11-29,0,0,0-Current
LN-01531,90 DPD,99,3249.92,2029-01-18,1,0,3-90 DPD
LN-01532,Current,0,5588.01,2023-05-26,0,0,0-Current
LN-01533,60 DPD,67,4817.97,2028-09-24,1,0,2-60 DPD
LN-01534,Current,0,3337.42,2022-07-03,0,0,0-Current
LN-01535,30 DPD,33,2839.4,2025-07-24,1,0,1-30 DPD
LN-01536,Current,0,1943.65,2028-11-11,0,0,0-Current
LN-01537,60 DPD,80,773.36,2019-11-08,1,0,2-60 DPD
LN-01538,Current,0,4043.29,2024-04-03,0,0,0-Current
LN-01539,Default,192,1736.44,2029-03-14,1,1,4-Default
LN-01540,Paid Off,0,3697.13,2025-08-14,0,0,5-Paid Off
LN-01541,Current,0,5586.17,2025-07-30,0,0,0-Current
LN-01542,Current,0,1936.68,2026-11-02,0,0,0-Current
LN-01543,Paid Off,0,5682.84,2021-09-11,0,0,5-Paid Off
LN-01544,60 DPD,81,3308.22,2026-03-01,1,0,2-60 DPD
LN-01545,Current,0,5288.03,2025-11-30,0,0,0-Current
LN-01546,Current,0,7186.83,2024-06-09,0,0,0-Current
LN-01547,Current,0,1263.0,2023-03-03,0,0,0-Current
LN-01548,60 DPD,86,3949.23,2026-08-06,1,0,2-60 DPD
LN-01549,Current,0,5802.04,2028-07-22,0,0,0-Current
LN-01550,Current,0,6619.75,2026-01-12,0,0,0-Current
LN-01551,Current,0,1789.07,2020-12-14,0,0,0-Current
LN-01552,90 DPD,118,7352.01,2023-06-17,1,0,3-90 DPD
LN-01553,Current,0,3509.72,2023-06-12,0,0,0-Current
LN-01554,Current,0,6876.16,2025-06-02,0,0,0-Current
LN-01555,60 DPD,77,2921.42,2018-08-10,1,0,2-60 DPD
LN-01556,Current,0,5376.52,2021-07-10,0,0,0-Current
LN-01557,Current,0,1654.85,2026-12-03,0,0,0-Current
LN-01558,30 DPD,50,5591.05,2024-10-20,1,0,1-30 DPD
LN-01559,Current,0,5236.85,2020-07-13,0,0,0-Current
LN-01560,Current,0,5238.02,2024-08-12,0,0,0-Current
LN-01561,Current,0,1940.15,2024-10-06,0,0,0-Current
LN-01562,Current,0,1946.14,2025-08-02,0,0,0-Current
LN-01563,Current,0,6898.03,2028-12-05,0,0,0-Current
LN-01564,Current,0,4177.9,2023-09-29,0,0,0-Current
LN-01565,Current,0,3985.26,2025-10-18,0,0,0-Current
LN-01566,60 DPD,64,1381.93,2024-01-03,1,0,2-60 DPD
LN-01567,Current,0,4264.7,2027-05-24,0,0,0-Current
LN-01568,Current,0,870.2,2025-02-09,0,0,0-Current
LN-01569,Current,0,2609.36,2025-08-06,0,0,0-Current
LN-01570,Current,0,4584.88,2022-03-09,0,0,0-Current
LN-01571,Current,0,1486.74,2022-12-26,0,0,0-Current
LN-01572,Default,254,5701.62,2024-07-22,1,1,4-Default
LN-01573,Current,0,1022.89,2026-01-09,0,0,0-Current
LN-01574,Current,0,1647.02,2021-05-11,0,0,0-Current
LN-01575,90 DPD,109,4822.93,2023-12-28,1,0,3-90 DPD
LN-01576,Current,0,3119.19,2023-03-16,0,0,0-Current
LN-01577,Current,0,3443.58,2019-02-14,0,0,0-Current
LN-01578,Current,0,4660.11,2019-10-13,0,0,0-Current
LN-01579,Paid Off,0,1749.94,2024-01-08,0,0,5-Paid Off
LN-01580,Current,0,4860.76,2022-03-14,0,0,0-Current
LN-01581,Current,0,1978.16,2025-07-19,0,0,0-Current
LN-01582,Current,0,5741.95,2024-10-13,0,0,0-Current
LN-01583,60 DPD,77,2258.0,2022-05-31,1,0,2-60 DPD
LN-01584,Current,0,833.05,2020-07-07,0,0,0-Current
LN-01585,Current,0,5019.91,2026-05-12,0,0,0-Current
LN-01586,30 DPD,38,2406.76,2024-10-31,1,0,1-30 DPD
LN-01587,Current,0,3432.51,2024-09-16,0,0,0-Current
LN-01588,Paid Off,0,5570.31,2018-11-05,0,0,5-Paid Off
LN-01589,Paid Off,0,5601.56,2019-05-16,0,0,5-Paid Off
LN-01590,Current,0,3928.71,2019-10-27,0,0,0-Current
LN-01591,Current,0,6938.35,2026-11-17,0,0,0-Current
LN-01592,Default,234,3470.35,2027-12-06,1,1,4-Default
LN-01593,Current,0,5236.91,2025-04-21,0,0,0-Current
LN-01594,Current,0,2027.1,2024-10-28,0,0,0-Current
LN-01595,60 DPD,76,3065.65,2025-07-22,1,0,2-60 DPD
LN-01596,Current,0,5477.39,2023-11-04,0,0,0-Current
LN-01597,Current,0,2976.25,2022-09-07,0,0,0-Current
LN-01598,30 DPD,42,8168.43,2026-02-22,1,0,1-30 DPD
LN-01599,Current,0,8231.71,2028-05-03,0,0,0-Current
LN-01600,Current,0,1243.54,2023-03-12,0,0,0-Current
LN-01601,Current,0,803.01,2023-04-28,0,0,0-Current
LN-01602,90 DPD,98,1742.69,2026-07-05,1,0,3-90 DPD
LN-01603,Current,0,7380.44,2029-12-25,0,0,0-Current
LN-01604,90 DPD,107,648.74,2023-12-16,1,0,3-90 DPD
LN-01605,Current,0,7498.15,2020-12-14,0,0,0-Current
LN-01606,Default,232,2067.23,2021-02-06,1,1,4-Default
LN-01607,Current,0,5776.53,2021-01-21,0,0,0-Current
LN-01608,Current,0,4500.32,2022-06-22,0,0,0-Current
LN-01609,Current,0,1659.43,2020-05-01,0,0,0-Current
LN-01610,Current,0,1167.05,2025-04-11,0,0,0-Current
LN-01611,Current,0,752.01,2026-05-03,0,0,0-Current
LN-01612,30 DPD,48,6315.91,2026-07-29,1,0,1-30 DPD
LN-01613,Current,0,918.54,2023-10-22,0,0,0-Current
LN-01614,Default,208,2416.77,2028-05-22,1,1,4-Default
LN-01615,Current,0,5013.21,2028-06-10,0,0,0-Current
LN-01616,Current,0,7999.54,2024-02-26,0,0,0-Current
LN-01617,Current,0,1397.79,2027-11-19,0,0,0-Current
LN-01618,Current,0,448.48,2029-01-29,0,0,0-Current
LN-01619,Current,0,6423.77,2021-12-15,0,0,0-Current
LN-01620,Current,0,4182.57,2027-03-27,0,0,0-Current
LN-01621,60 DPD,69,5582.48,2023-10-21,1,0,2-60 DPD
LN-01622,Current,0,4025.12,2024-11-12,0,0,0-Current
LN-01623,Current,0,5484.82,2020-04-30,0,0,0-Current
LN-01624,Current,0,1311.68,2025-10-13,0,0,0-Current
LN-01625,Current,0,5319.93,2023-04-25,0,0,0-Current
LN-01626,Current,0,6023.01,2026-10-26,0,0,0-Current
LN-01627,Current,0,764.05,2023-12-24,0,0,0-Current
LN-01628,Current,0,2338.31,2026-05-22,0,0,0-Current
LN-01629,Current,0,3038.37,2026-08-12,0,0,0-Current
LN-01630,90 DPD,99,5558.76,2028-05-12,1,0,3-90 DPD
LN-01631,60 DPD,74,4139.11,2019-04-11,1,0,2-60 DPD
LN-01632,Current,0,5594.76,2025-08-18,0,0,0-Current
LN-01633,Current,0,4087.73,2025-11-30,0,0,0-Current
LN-01634,Current,0,2231.98,2024-01-02,0,0,0-Current
LN-01635,60 DPD,70,5912.67,2025-08-01,1,0,2-60 DPD
LN-01636,Current,0,1399.54,2023-08-30,0,0,0-Current
LN-01637,Current,0,1107.4,2027-12-16,0,0,0-Current
LN-01638,Current,0,3566.48,2024-08-04,0,0,0-Current
LN-01639,Current,0,1243.81,2025-07-23,0,0,0-Current
LN-01640,Current,0,1204.66,2023-10-19,0,0,0-Current
LN-01641,Current,0,2952.63,2020-05-17,0,0,0-Current
LN-01642,30 DPD,43,1652.04,2020-02-25,1,0,1-30 DPD
LN-01643,90 DPD,108,3297.34,2019-11-21,1,0,3-90 DPD
LN-01644,Current,0,6356.06,2021-11-10,0,0,0-Current
LN-01645,Current,0,2917.35,2029-01-15,0,0,0-Current
LN-01646,Current,0,5243.08,2028-02-10,0,0,0-Current
LN-01647,30 DPD,39,4428.8,2025-05-05,1,0,1-30 DPD
LN-01648,Current,0,3225.53,2026-04-12,0,0,0-Current
LN-01649,Current,0,3071.85,2025-09-21,0,0,0-Current
LN-01650,Current,0,3295.16,2025-01-31,0,0,0-Current
LN-01651,Current,0,1626.55,2024-11-02,0,0,0-Current
LN-01652,Current,0,1003.71,2025-08-31,0,0,0-Current
LN-01653,30 DPD,38,872.62,2020-04-14,1,0,1-30 DPD
LN-01654,Current,0,6741.09,2021-07-20,0,0,0-Current
LN-01655,Default,201,3894.49,2026-08-21,1,1,4-Default
LN-01656,Current,0,4188.81,2027-10-19,0,0,0-Current
LN-01657,Current,0,3111.03,2023-10-23,0,0,0-Current
LN-01658,Current,0,2840.16,2021-09-02,0,0,0-Current
LN-01659,Current,0,5530.46,2025-01-29,0,0,0-Current
LN-01660,Current,0,2014.96,2025-03-14,0,0,0-Current
LN-01661,Current,0,1767.15,2028-01-20,0,0,0-Current
LN-01662,Current,0,3945.58,2021-07-28,0,0,0-Current
LN-01663,Current,0,2645.11,2022-10-01,0,0,0-Current
LN-01664,Paid Off,0,1768.83,2024-12-31,0,0,5-Paid Off
LN-01665,Current,0,2497.34,2029-08-21,0,0,0-Current
LN-01666,Current,0,1792.83,2027-08-10,0,0,0-Current
LN-01667,Current,0,8289.79,2022-01-10,0,0,0-Current
LN-01668,Current,0,1290.13,2025-08-16,0,0,0-Current
LN-01669,60 DPD,75,1547.15,2025-12-28,1,0,2-60 DPD
LN-01670,Current,0,2462.11,2027-04-01,0,0,0-Current
LN-01671,30 DPD,55,1090.42,2027-09-26,1,0,1-30 DPD
LN-01672,Current,0,3864.59,2023-07-27,0,0,0-Current
LN-01673,60 DPD,70,4175.88,2023-09-01,1,0,2-60 DPD
LN-01674,Current,0,2124.48,2027-09-14,0,0,0-Current
LN-01675,90 DPD,115,7834.85,2022-05-11,1,0,3-90 DPD
LN-01676,Current,0,1133.25,2021-12-15,0,0,0-Current
LN-01677,Current,0,6209.83,2026-10-29,0,0,0-Current
LN-01678,90 DPD,101,5749.64,2023-08-28,1,0,3-90 DPD
LN-01679,Current,0,3286.71,2026-02-16,0,0,0-Current
LN-01680,Current,0,6759.29,2022-08-09,0,0,0-Current
LN-01681,Current,0,4774.38,2023-04-18,0,0,0-Current
LN-01682,Current,0,1032.33,2026-03-19,0,0,0-Current
LN-01683,Current,0,772.36,2029-04-27,0,0,0-Current
LN-01684,Current,0,4176.82,2022-06-06,0,0,0-Current
LN-01685,Current,0,7353.12,2022-05-31,0,0,0-Current
LN-01686,60 DPD,66,4013.43,2019-06-20,1,0,2-60 DPD
LN-01687,Current,0,1381.67,2023-07-22,0,0,0-Current
LN-01688,Current,0,7215.51,2025-04-07,0,0,0-Current
LN-01689,Current,0,1351.19,2028-09-08,0,0,0-Current
LN-01690,30 DPD,30,5249.52,2023-08-01,1,0,1-30 DPD
LN-01691,Current,0,4905.04,2024-05-14,0,0,0-Current
LN-01692,Current,0,3729.78,2028-06-08,0,0,0-Current
LN-01693,60 DPD,82,1031.83,2024-04-11,1,0,2-60 DPD
LN-01694,Current,0,1119.93,2024-03-20,0,0,0-Current
LN-01695,Current,0,3705.64,2022-08-28,0,0,0-Current
LN-01696,60 DPD,73,5285.25,2029-01-17,1,0,2-60 DPD
LN-01697,60 DPD,83,890.86,2027-06-28,1,0,2-60 DPD
LN-01698,30 DPD,40,1235.42,2019-04-11,1,0,1-30 DPD
LN-01699,60 DPD,64,645.6,2023-07-08,1,0,2-60 DPD
LN-01700,Current,0,3444.17,2022-02-04,0,0,0-Current
LN-01701,Current,0,6463.17,2022-06-29,0,0,0-Current
LN-01702,Current,0,3810.93,2026-10-12,0,0,0-Current
LN-01703,90 DPD,94,3368.54,2022-05-02,1,0,3-90 DPD
LN-01704,Current,0,3620.89,2023-03-24,0,0,0-Current
LN-01705,30 DPD,31,2302.58,2023-02-26,1,0,1-30 DPD
LN-01706,Current,0,4511.74,2021-04-24,0,0,0-Current
LN-01707,Current,0,1927.6,2025-08-17,0,0,0-Current
LN-01708,Current,0,3256.04,2021-02-15,0,0,0-Current
LN-01709,30 DPD,49,819.61,2025-03-25,1,0,1-30 DPD
LN-01710,Paid Off,0,3705.16,2028-03-02,0,0,5-Paid Off
LN-01711,Current,0,3225.12,2026-03-17,0,0,0-Current
LN-01712,Current,0,2359.65,2029-04-24,0,0,0-Current
LN-01713,Current,0,3325.38,2020-10-05,0,0,0-Current
LN-01714,90 DPD,96,839.96,2027-07-28,1,0,3-90 DPD
LN-01715,Current,0,1359.87,2021-02-20,0,0,0-Current
LN-01716,Current,0,4752.72,2023-10-15,0,0,0-Current
LN-01717,30 DPD,40,3613.01,2025-01-08,1,0,1-30 DPD
LN-01718,Current,0,2064.39,2022-04-04,0,0,0-Current
LN-01719,Current,0,690.23,2025-10-23,0,0,0-Current
LN-01720,Current,0,6556.49,2024-03-25,0,0,0-Current
LN-01721,Current,0,3464.6,2025-06-16,0,0,0-Current
LN-01722,Default,230,2640.12,2022-02-01,1,1,4-Default
LN-01723,Current,0,5891.36,2027-06-21,0,0,0-Current
LN-01724,60 DPD,76,4370.09,2023-08-19,1,0,2-60 DPD
LN-01725,Current,0,6078.89,2024-10-03,0,0,0-Current
LN-01726,Current,0,3270.73,2029-11-03,0,0,0-Current
LN-01727,Current,0,1742.99,2022-10-24,0,0,0-Current
LN-01728,90 DPD,91,5325.99,2019-07-21,1,0,3-90 DPD
LN-01729,Paid Off,0,3551.58,2022-11-20,0,0,5-Paid Off
LN-01730,90 DPD,94,2391.38,2025-10-07,1,0,3-90 DPD
LN-01731,Current,0,2322.04,2030-09-29,0,0,0-Current
LN-01732,Current,0,4689.94,2028-04-15,0,0,0-Current
LN-01733,Current,0,8142.57,2021-11-05,0,0,0-Current
LN-01734,Current,0,2186.54,2022-03-14,0,0,0-Current
LN-01735,60 DPD,86,3164.88,2026-03-23,1,0,2-60 DPD
LN-01736,Current,0,1005.29,2025-07-17,0,0,0-Current
LN-01737,30 DPD,32,3113.74,2019-04-04,1,0,1-30 DPD
LN-01738,Current,0,3167.17,2023-12-03,0,0,0-Current
LN-01739,Current,0,3714.04,2021-06-04,0,0,0-Current
LN-01740,Current,0,2385.06,2028-07-26,0,0,0-Current
LN-01741,Current,0,5679.66,2026-08-28,0,0,0-Current
LN-01742,Current,0,728.14,2023-01-27,0,0,0-Current
LN-01743,Current,0,1885.65,2023-08-03,0,0,0-Current
LN-01744,Current,0,1340.71,2025-07-31,0,0,0-Current
LN-01745,Current,0,1214.25,2025-01-25,0,0,0-Current
LN-01746,30 DPD,50,621.35,2022-05-16,1,0,1-30 DPD
LN-01747,Current,0,6614.54,2023-05-10,0,0,0-Current
LN-01748,Current,0,1464.28,2020-12-05,0,0,0-Current
LN-01749,Current,0,1939.99,2021-12-08,0,0,0-Current
LN-01750,90 DPD,93,4403.7,2024-01-15,1,0,3-90 DPD
LN-01751,90 DPD,101,1437.24,2025-08-21,1,0,3-90 DPD
LN-01752,Current,0,1070.39,2026-04-06,0,0,0-Current
LN-01753,Current,0,4949.16,2030-02-25,0,0,0-Current
LN-01754,60 DPD,83,5826.46,2025-05-31,1,0,2-60 DPD
LN-01755,Current,0,2476.85,2025-11-23,0,0,0-Current
LN-01756,Current,0,5371.58,2021-01-17,0,0,0-Current
LN-01757,Paid Off,0,3999.88,2026-08-08,0,0,5-Paid Off
LN-01758,60 DPD,67,3673.59,2024-01-05,1,0,2-60 DPD
LN-01759,Current,0,1361.3,2025-02-11,0,0,0-Current
LN-01760,Current,0,3822.79,2025-03-03,0,0,0-Current
LN-01761,Current,0,1824.19,2027-02-19,0,0,0-Current
LN-01762,Current,0,1513.18,2024-07-31,0,0,0-Current
LN-01763,Current,0,4273.42,2020-09-30,0,0,0-Current
LN-01764,30 DPD,35,2039.7,2025-10-31,1,0,1-30 DPD
LN-01765,Current,0,485.18,2025-01-21,0,0,0-Current
LN-01766,Current,0,855.2,2025-07-08,0,0,0-Current
LN-01767,Current,0,3982.69,2025-09-15,0,0,0-Current
LN-01768,Current,0,7994.15,2029-04-20,0,0,0-Current
LN-01769,Current,0,8103.73,2024-11-29,0,0,0-Current
LN-01770,Current,0,5760.42,2024-07-02,0,0,0-Current
LN-01771,Current,0,2935.64,2023-02-18,0,0,0-Current
LN-01772,Current,0,7823.23,2019-01-20,0,0,0-Current
LN-01773,Current,0,3510.55,2024-01-03,0,0,0-Current
LN-01774,Current,0,3532.85,2023-01-16,0,0,0-Current
LN-01775,Current,0,2291.13,2023-06-25,0,0,0-Current
LN-01776,90 DPD,99,2243.97,2023-07-31,1,0,3-90 DPD
LN-01777,Current,0,1307.89,2021-05-18,0,0,0-Current
LN-01778,Current,0,3972.08,2025-06-11,0,0,0-Current
LN-01779,Current,0,1589.47,2027-01-25,0,0,0-Current
LN-01780,Current,0,4897.1,2028-01-27,0,0,0-Current
LN-01781,Current,0,4961.58,2026-05-26,0,0,0-Current
LN-01782,Current,0,3131.6,2025-02-12,0,0,0-Current
LN-01783,Current,0,1423.9,2020-09-20,0,0,0-Current
LN-01784,Current,0,2920.78,2021-11-03,0,0,0-Current
LN-01785,Current,0,3016.07,2020-11-01,0,0,0-Current
LN-01786,Current,0,6058.75,2020-01-02,0,0,0-Current
LN-01787,Current,0,797.81,2024-08-31,0,0,0-Current
LN-01788,Current,0,4628.94,2021-03-02,0,0,0-Current
LN-01789,Current,0,5601.06,2019-10-15,0,0,0-Current
LN-01790,Current,0,778.29,2025-11-10,0,0,0-Current
LN-01791,Current,0,554.94,2023-05-02,0,0,0-Current
LN-01792,Default,337,1563.1,2022-03-28,1,1,4-Default
LN-01793,Current,0,3724.81,2025-06-15,0,0,0-Current
LN-01794,Current,0,5093.36,2026-07-05,0,0,0-Current
LN-01795,Current,0,6033.17,2020-09-03,0,0,0-Current
LN-01796,Current,0,439.06,2020-07-01,0,0,0-Current
LN-01797,30 DPD,43,3693.63,2023-06-30,1,0,1-30 DPD
LN-01798,30 DPD,37,6504.58,2021-04-21,1,0,1-30 DPD
LN-01799,Current,0,7692.16,2020-09-30,0,0,0-Current
LN-01800,30 DPD,56,1287.89,2023-03-28,1,0,1-30 DPD
LN-01801,30 DPD,30,684.56,2025-02-02,1,0,1-30 DPD
LN-01802,Current,0,4624.59,2023-06-28,0,0,0-Current
LN-01803,Default,154,3933.28,2026-05-28,1,1,4-Default
LN-01804,Current,0,3281.81,2019-09-03,0,0,0-Current
LN-01805,Current,0,4330.43,2019-11-30,0,0,0-Current
LN-01806,30 DPD,38,7248.81,2027-03-01,1,0,1-30 DPD
LN-01807,60 DPD,72,2108.49,2020-01-19,1,0,2-60 DPD
LN-01808,Current,0,4300.75,2027-12-23,0,0,0-Current
LN-01809,60 DPD,68,2732.16,2025-02-13,1,0,2-60 DPD
LN-01810,Current,0,3039.04,2024-03-02,0,0,0-Current
LN-01811,Current,0,5265.73,2025-09-30,0,0,0-Current
LN-01812,Current,0,1376.62,2027-11-25,0,0,0-Current
LN-01813,Current,0,1535.94,2024-07-04,0,0,0-Current
LN-01814,Current,0,5686.19,2026-01-09,0,0,0-Current
LN-01815,Current,0,1992.59,2026-03-16,0,0,0-Current
LN-01816,Current,0,4056.62,2023-01-29,0,0,0-Current
LN-01817,Current,0,4253.63,2024-07-05,0,0,0-Current
LN-01818,Current,0,2867.72,2024-02-14,0,0,0-Current
LN-01819,Current,0,8034.21,2021-02-16,0,0,0-Current
LN-01820,Current,0,2970.21,2027-10-22,0,0,0-Current
LN-01821,30 DPD,51,882.67,2023-05-20,1,0,1-30 DPD
LN-01822,Current,0,4388.76,2026-02-21,0,0,0-Current
LN-01823,Default,142,3338.08,2018-10-10,1,1,4-Default
LN-01824,Current,0,1710.83,2022-09-08,0,0,0-Current
LN-01825,30 DPD,35,3643.28,2028-12-07,1,0,1-30 DPD
LN-01826,Current,0,1165.97,2019-05-07,0,0,0-Current
LN-01827,30 DPD,43,2763.71,2020-10-13,1,0,1-30 DPD
LN-01828,Current,0,418.1,2018-11-22,0,0,0-Current
LN-01829,Current,0,1899.81,2028-11-21,0,0,0-Current
LN-01830,Current,0,2467.59,2029-01-18,0,0,0-Current
LN-01831,Current,0,3872.18,2019-06-28,0,0,0-Current
LN-01832,Current,0,4527.84,2024-09-23,0,0,0-Current
LN-01833,Current,0,4972.57,2029-04-11,0,0,0-Current
LN-01834,60 DPD,71,1332.65,2027-09-14,1,0,2-60 DPD
LN-01835,Current,0,3423.75,2027-05-29,0,0,0-Current
LN-01836,30 DPD,57,2989.85,2023-09-30,1,0,1-30 DPD
LN-01837,Current,0,2722.95,2021-08-23,0,0,0-Current
LN-01838,Current,0,1584.0,2029-02-21,0,0,0-Current
LN-01839,Current,0,5366.47,2025-01-15,0,0,0-Current
LN-01840,Current,0,3885.79,2028-04-08,0,0,0-Current
LN-01841,Current,0,3948.57,2019-10-12,0,0,0-Current
LN-01842,Current,0,1965.33,2026-07-31,0,0,0-Current
LN-01843,Current,0,4908.3,2025-01-30,0,0,0-Current
LN-01844,Current,0,4080.54,2020-05-20,0,0,0-Current
LN-01845,Current,0,6197.64,2025-02-26,0,0,0-Current
LN-01846,30 DPD,33,4793.83,2026-06-09,1,0,1-30 DPD
LN-01847,Current,0,5171.76,2024-08-18,0,0,0-Current
LN-01848,Current,0,3527.1,2024-09-11,0,0,0-Current
LN-01849,Current,0,880.7,2023-08-15,0,0,0-Current
LN-01850,Current,0,7946.08,2027-05-22,0,0,0-Current
LN-01851,90 DPD,117,7328.03,2028-03-01,1,0,3-90 DPD
LN-01852,Default,186,4543.51,2024-04-28,1,1,4-Default
LN-01853,Current,0,2605.83,2021-09-23,0,0,0-Current
LN-01854,Current,0,2354.68,2021-09-15,0,0,0-Current
LN-01855,30 DPD,52,5999.59,2027-06-11,1,0,1-30 DPD
LN-01856,Current,0,2064.73,2025-07-09,0,0,0-Current
LN-01857,30 DPD,30,5250.74,2022-10-26,1,0,1-30 DPD
LN-01858,Current,0,5079.64,2023-05-04,0,0,0-Current
LN-01859,Current,0,1012.92,2028-02-26,0,0,0-Current
LN-01860,Current,0,2434.06,2028-03-22,0,0,0-Current
LN-01861,Current,0,2323.12,2023-10-12,0,0,0-Current
LN-01862,Current,0,923.11,2019-03-26,0,0,0-Current
LN-01863,Current,0,2791.28,2027-04-19,0,0,0-Current
LN-01864,Current,0,3095.29,2024-10-17,0,0,0-Current
LN-01865,Paid Off,0,2570.22,2022-03-20,0,0,5-Paid Off
LN-01866,Current,0,4874.8,2024-07-30,0,0,0-Current
LN-01867,Current,0,6859.15,2025-07-21,0,0,0-Current
LN-01868,Current,0,2224.15,2024-01-06,0,0,0-Current
LN-01869,30 DPD,48,2091.66,2028-05-13,1,0,1-30 DPD
LN-01870,Current,0,2140.25,2026-11-20,0,0,0-Current
LN-01871,90 DPD,108,2222.17,2025-05-31,1,0,3-90 DPD
LN-01872,60 DPD,78,4235.57,2024-05-02,1,0,2-60 DPD
LN-01873,Current,0,2070.28,2024-01-07,0,0,0-Current
LN-01874,Current,0,3754.68,2019-04-20,0,0,0-Current
LN-01875,30 DPD,39,4128.27,2024-06-20,1,0,1-30 DPD
LN-01876,Current,0,6002.76,2025-03-06,0,0,0-Current
LN-01877,30 DPD,50,1592.01,2024-07-29,1,0,1-30 DPD
LN-01878,Current,0,3498.32,2024-05-03,0,0,0-Current
LN-01879,Current,0,876.34,2022-02-12,0,0,0-Current
LN-01880,Current,0,4215.49,2021-10-03,0,0,0-Current
LN-01881,Current,0,5117.34,2025-07-08,0,0,0-Current
LN-01882,Current,0,3680.67,2021-03-21,0,0,0-Current
LN-01883,Current,0,6180.56,2022-12-31,0,0,0-Current
LN-01884,30 DPD,58,635.35,2025-12-01,1,0,1-30 DPD
LN-01885,Current,0,3015.39,2027-12-05,0,0,0-Current
LN-01886,Current,0,4297.24,2024-05-24,0,0,0-Current
LN-01887,Current,0,2584.55,2024-02-09,0,0,0-Current
LN-01888,Current,0,5169.69,2028-11-17,0,0,0-Current
LN-01889,Current,0,3916.61,2028-11-13,0,0,0-Current
LN-01890,30 DPD,38,1310.87,2019-05-16,1,0,1-30 DPD
LN-01891,Current,0,4584.58,2025-03-20,0,0,0-Current
LN-01892,Current,0,2383.88,2024-03-17,0,0,0-Current
LN-01893,Current,0,1473.08,2025-11-07,0,0,0-Current
LN-01894,Current,0,1179.7,2024-07-10,0,0,0-Current
LN-01895,Current,0,728.36,2026-10-21,0,0,0-Current
LN-01896,Paid Off,0,4651.05,2022-03-30,0,0,5-Paid Off
LN-01897,Paid Off,0,2011.1,2020-09-15,0,0,5-Paid Off
LN-01898,60 DPD,81,503.72,2024-03-04,1,0,2-60 DPD
LN-01899,Current,0,4023.79,2022-06-13,0,0,0-Current
LN-01900,Current,0,3302.94,2029-10-16,0,0,0-Current
LN-01901,Current,0,4552.33,2026-11-10,0,0,0-Current
LN-01902,Current,0,1805.15,2024-02-26,0,0,0-Current
LN-01903,90 DPD,100,3981.86,2021-10-17,1,0,3-90 DPD
LN-01904,Current,0,1525.65,2026-04-25,0,0,0-Current
LN-01905,Current,0,3512.61,2025-06-21,0,0,0-Current
LN-01906,30 DPD,47,6684.86,2029-11-08,1,0,1-30 DPD
LN-01907,30 DPD,52,5943.63,2027-11-03,1,0,1-30 DPD
LN-01908,Current,0,2312.65,2027-05-10,0,0,0-Current
LN-01909,60 DPD,86,3689.71,2023-09-24,1,0,2-60 DPD
LN-01910,60 DPD,80,7583.45,2024-05-17,1,0,2-60 DPD
LN-01911,Current,0,713.72,2027-03-18,0,0,0-Current
LN-01912,Current,0,1036.35,2026-07-03,0,0,0-Current
LN-01913,Current,0,1358.57,2027-11-25,0,0,0-Current
LN-01914,Current,0,4090.75,2025-01-01,0,0,0-Current
LN-01915,Current,0,1181.33,2021-01-06,0,0,0-Current
LN-01916,Current,0,6607.27,2020-10-30,0,0,0-Current
LN-01917,60 DPD,67,2316.29,2025-08-19,1,0,2-60 DPD
LN-01918,Current,0,2502.35,2024-09-15,0,0,0-Current
