LoanID,CreditScore,CreditBand,BureauPullDate,PreviousDefaults,TotalExistingDebt,MonthlyIncome,BureauSource
LN-01122,794,Excellent (750+),2018-05-07,0,95000.0,13928.0,Equifax
LN-01123,751,Excellent (750+),2020-05-24,0,153000.0,6121.0,Equifax
LN-01124,608,Poor (<650),2020-06-26,1,137000.0,16361.0,TransUnion
LN-01125,830,Excellent (750+),2019-09-17,0,232000.0,18927.0,Equifax
LN-01126,608,Poor (<650),2022-05-12,0,177000.0,21786.0,TransUnion
LN-01127,724,Good (700-749),2021-07-28,0,40000.0,23693.0,Equifax
LN-01128,639,Poor (<650),2023-05-22,0,226000.0,10182.0,Equifax
LN-01129,694,Fair (650-699),2022-01-15,0,199000.0,4344.0,TransUnion
LN-01130,726,Good (700-749),2019-11-12,0,178000.0,14807.0,Experian
LN-01131,725,Good (700-749),2021-09-25,0,226000.0,18881.0,Equifax
LN-01132,733,Good (700-749),2021-04-25,0,246000.0,26592.0,Experian
LN-01133,829,Excellent (750+),2018-12-27,0,88000.0,7556.0,Equifax
LN-01134,736,Good (700-749),2023-05-28,1,21000.0,5357.0,Equifax
LN-01135,680,Fair (650-699),2018-12-31,0,215000.0,11622.0,TransUnion
LN-01136,777,Excellent (750+),2019-05-16,0,226000.0,8280.0,Equifax
LN-01137,795,Excellent (750+),2024-03-02,0,158000.0,14251.0,TransUnion
LN-01138,601,Poor (<650),2019-05-14,0,267000.0,15575.0,Equifax
LN-01139,747,Good (700-749),2024-02-25,0,81000.0,6215.0,Equifax
LN-01140,756,Excellent (750+),2024-04-07,0,153000.0,22940.0,Equifax
LN-01141,676,Fair (650-699),2022-09-07,0,118000.0,4532.0,Experian
LN-01142,810,Excellent (750+),2021-03-23,0,272000.0,16716.0,Equifax
LN-01143,687,Fair (650-699),2021-11-26,1,23000.0,7400.0,Experian
LN-01144,710,Good (700-749),2019-07-21,2,210000.0,10879.0,Experian
LN-01145,686,Fair (650-699),2022-08-30,2,209000.0,12172.0,Equifax
LN-01146,701,Good (700-749),2020-10-10,0,206000.0,21166.0,Experian
LN-01147,612,Poor (<650),2020-02-12,0,218000.0,23437.0,Equifax
LN-01148,584,Poor (<650),2020-09-18,0,103000.0,13832.0,TransUnion
LN-01149,827,Excellent (750+),2018-12-12,1,79000.0,4360.0,TransUnion
LN-01150,632,Poor (<650),2019-01-10,0,150000.0,11599.0,TransUnion
LN-01151,620,Poor (<650),2021-05-31,0,107000.0,14530.0,Equifax
LN-01152,550,Poor (<650),2020-12-24,2,127000.0,14557.0,Experian
LN-01153,648,Poor (<650),2023-11-28,2,124000.0,6729.0,Experian
LN-01154,594,Poor (<650),2019-09-20,0,228000.0,13054.0,Equifax
LN-01155,831,Excellent (750+),2022-02-09,0,214000.0,9622.0,Experian
LN-01156,780,Excellent (750+),2021-12-07,1,207000.0,9234.0,Experian
LN-01157,644,Poor (<650),2020-07-03,0,143000.0,11386.0,Experian
LN-01158,850,Excellent (750+),2018-10-18,0,203000.0,26311.0,TransUnion
LN-01159,778,Excellent (750+),2023-06-18,0,37000.0,25162.0,TransUnion
LN-01160,674,Fair (650-699),2023-12-14,0,148000.0,9512.0,TransUnion
LN-01161,550,Poor (<650),2022-09-16,0,22000.0,14250.0,TransUnion
LN-01162,850,Excellent (750+),2019-11-12,0,260000.0,9306.0,TransUnion
LN-01163,588,Poor (<650),2018-07-13,0,210000.0,7620.0,Experian
LN-01164,568,Poor (<650),2024-01-06,0,65000.0,25399.0,Equifax
LN-01165,781,Excellent (750+),2024-04-23,2,149000.0,21007.0,Equifax
LN-01166,850,Excellent (750+),2023-05-30,1,69000.0,10343.0,TransUnion
LN-01167,810,Excellent (750+),2020-01-07,0,266000.0,11312.0,Experian
LN-01168,745,Good (700-749),2019-09-10,0,237000.0,18621.0,Experian
LN-01169,747,Good (700-749),2022-02-21,0,191000.0,5681.0,Experian
LN-01170,768,Excellent (750+),2022-11-11,0,270000.0,19355.0,Equifax
LN-01171,760,Excellent (750+),2019-03-11,0,27000.0,6058.0,Equifax
LN-01172,722,Good (700-749),2020-02-27,0,143000.0,5154.0,TransUnion
LN-01173,708,Good (700-749),2019-05-15,0,221000.0,19815.0,TransUnion
LN-01174,694,Fair (650-699),2019-05-05,1,51000.0,24420.0,Equifax
LN-01175,639,Poor (<650),2018-01-08,0,219000.0,26818.0,Equifax
LN-01176,677,Fair (650-699),2023-09-09,0,18000.0,22888.0,TransUnion
LN-01177,564,Poor (<650),2022-09-27,0,119000.0,8081.0,Experian
LN-01178,692,Fair (650-699),2019-08-26,0,217000.0,13503.0,Experian
LN-01179,620,Poor (<650),2018-02-14,0,97000.0,25911.0,Equifax
LN-01180,611,Poor (<650),2020-07-16,0,12000.0,23198.0,Equifax
LN-01181,714,Good (700-749),2020-12-20,0,207000.0,24610.0,TransUnion
LN-01182,811,Excellent (750+),2017-12-08,0,132000.0,17188.0,Equifax
LN-01183,773,Excellent (750+),2020-01-07,0,77000.0,6319.0,Equifax
LN-01184,574,Poor (<650),2024-02-27,2,231000.0,13553.0,TransUnion
LN-01185,620,Poor (<650),2023-11-27,0,280000.0,8176.0,Experian
LN-01186,775,Excellent (750+),2019-05-25,0,214000.0,4288.0,Equifax
LN-01187,621,Poor (<650),2020-02-13,1,228000.0,8270.0,Equifax
LN-01188,682,Fair (650-699),2020-03-28,0,49000.0,6546.0,TransUnion
LN-01189,744,Good (700-749),2024-03-25,0,10000.0,16442.0,TransUnion
LN-01190,622,Poor (<650),2023-08-09,0,61000.0,9587.0,Experian
LN-01191,708,Good (700-749),2024-04-08,0,79000.0,15468.0,Experian
LN-01192,593,Poor (<650),2018-10-16,0,65000.0,15099.0,Experian
LN-01193,651,Fair (650-699),2019-09-18,0,14000.0,15363.0,TransUnion
LN-01194,725,Good (700-749),2021-05-04,0,145000.0,14187.0,Equifax
LN-01195,572,Poor (<650),2020-08-25,0,14000.0,21078.0,Equifax
LN-01196,735,Good (700-749),2020-09-29,0,116000.0,24476.0,Equifax
LN-01197,698,Fair (650-699),2022-01-29,0,192000.0,13926.0,Experian
LN-01198,648,Poor (<650),2018-07-25,0,91000.0,14830.0,TransUnion
LN-01199,717,Good (700-749),2018-02-11,0,170000.0,27724.0,Equifax
LN-01200,809,Excellent (750+),2024-02-17,0,12000.0,24313.0,Experian
LN-01201,710,Good (700-749),2022-05-25,0,263000.0,16110.0,TransUnion
LN-01202,665,Fair (650-699),2019-12-18,0,77000.0,20559.0,TransUnion
LN-01203,709,Good (700-749),2018-03-15,0,100000.0,6197.0,TransUnion
LN-01204,743,Good (700-749),2022-09-19,0,141000.0,8350.0,Equifax
LN-01205,703,Good (700-749),2019-01-27,1,25000.0,18660.0,TransUnion
LN-01206,628,Poor (<650),2020-09-15,0,122000.0,6206.0,Experian
LN-01207,547,Poor (<650),2019-02-17,2,29000.0,22673.0,Equifax
LN-01208,646,Poor (<650),2022-12-04,1,274000.0,13813.0,TransUnion
LN-01209,587,Poor (<650),2024-01-07,0,41000.0,12206.0,TransUnion
LN-01210,839,Excellent (750+),2019-07-27,1,100000.0,10008.0,Equifax
LN-01211,600,Poor (<650),2020-06-18,0,189000.0,26938.0,Equifax
LN-01212,644,Poor (<650),2021-02-08,0,21000.0,16899.0,Equifax
LN-01213,642,Poor (<650),2019-08-27,1,80000.0,8575.0,Equifax
LN-01214,771,Excellent (750+),2021-05-08,1,149000.0,20351.0,Experian
LN-01215,676,Fair (650-699),2020-11-28,0,28000.0,16025.0,Experian
LN-01216,799,Excellent (750+),2019-08-14,0,233000.0,12759.0,TransUnion
LN-01217,646,Poor (<650),2021-01-31,0,165000.0,24147.0,TransUnion
LN-01218,722,Good (700-749),2023-05-03,0,122000.0,16235.0,Equifax
LN-01219,633,Poor (<650),2022-04-11,0,269000.0,8495.0,TransUnion
LN-01220,850,Excellent (750+),2018-11-11,0,249000.0,9217.0,Equifax
LN-01221,604,Poor (<650),2018-12-14,0,270000.0,23405.0,TransUnion
LN-01222,724,Good (700-749),2019-03-16,0,131000.0,6842.0,Experian
LN-01223,750,Excellent (750+),2022-08-27,1,117000.0,26853.0,TransUnion
LN-01224,733,Good (700-749),2018-04-04,0,152000.0,15119.0,TransUnion
LN-01225,685,Fair (650-699),2019-09-21,0,66000.0,4046.0,TransUnion
LN-01226,689,Fair (650-699),2022-08-09,1,41000.0,12408.0,Equifax
LN-01227,703,Good (700-749),2022-08-03,1,212000.0,6102.0,Equifax
LN-01228,589,Poor (<650),2018-04-25,0,243000.0,6365.0,Equifax
LN-01229,777,Excellent (750+),2023-01-16,0,118000.0,24121.0,Experian
LN-01230,850,Excellent (750+),2020-12-31,1,106000.0,9630.0,Experian
LN-01231,655,Fair (650-699),2024-03-28,0,234000.0,17692.0,TransUnion
LN-01232,590,Poor (<650),2022-03-31,0,127000.0,17786.0,Experian
LN-01233,692,Fair (650-699),2021-09-23,0,105000.0,15645.0,Equifax
LN-01234,850,Excellent (750+),2021-06-08,1,198000.0,10835.0,TransUnion
LN-01235,635,Poor (<650),2018-06-03,1,124000.0,25347.0,Equifax
LN-01236,831,Excellent (750+),2021-12-14,0,233000.0,25312.0,TransUnion
LN-01237,834,Excellent (750+),2019-06-04,0,73000.0,26124.0,Equifax
LN-01238,655,Fair (650-699),2019-08-10,2,28000.0,17775.0,Experian
LN-01239,745,Good (700-749),2023-02-17,1,226000.0,24844.0,Equifax
LN-01240,830,Excellent (750+),2019-10-10,0,143000.0,17631.0,Experian
LN-01241,669,Fair (650-699),2022-10-09,0,54000.0,3901.0,Equifax
LN-01242,683,Fair (650-699),2024-04-14,0,265000.0,4179.0,TransUnion
LN-01243,653,Fair (650-699),2018-11-25,0,117000.0,16224.0,TransUnion
LN-01244,618,Poor (<650),2022-01-12,0,84000.0,6949.0,TransUnion
LN-01245,648,Poor (<650),2022-12-03,0,137000.0,10761.0,Equifax
LN-01246,602,Poor (<650),2022-07-22,1,96000.0,6301.0,TransUnion
LN-01247,702,Good (700-749),2018-11-21,1,106000.0,17358.0,Experian
LN-01248,519,Poor (<650),2020-09-14,0,278000.0,20330.0,Equifax
LN-01249,718,Good (700-749),2018-10-11,0,206000.0,25542.0,Equifax
LN-01250,575,Poor (<650),2023-02-26,0,139000.0,12938.0,TransUnion
LN-01251,726,Good (700-749),2020-03-03,2,234000.0,10156.0,Equifax
LN-01252,766,Excellent (750+),2023-04-08,1,57000.0,12774.0,Equifax
LN-01253,550,Poor (<650),2021-07-20,0,253000.0,11102.0,TransUnion
LN-01254,729,Good (700-749),2020-04-18,0,107000.0,11394.0,TransUnion
LN-01255,798,Excellent (750+),2022-06-19,0,274000.0,26774.0,Equifax
LN-01256,547,Poor (<650),2018-08-01,0,274000.0,5661.0,TransUnion
LN-01257,833,Excellent (750+),2023-04-24,0,110000.0,17236.0,Experian
LN-01258,733,Good (700-749),2018-01-30,0,179000.0,15113.0,Experian
LN-01259,643,Poor (<650),2021-07-01,0,271000.0,8352.0,TransUnion
LN-01260,577,Poor (<650),2022-07-09,0,157000.0,20681.0,Experian
LN-01261,744,Good (700-749),2018-05-04,0,105000.0,16471.0,Equifax
LN-01262,706,Good (700-749),2020-04-14,0,213000.0,11091.0,Equifax
LN-01263,743,Good (700-749),2019-05-11,0,86000.0,25908.0,Equifax
LN-01264,626,Poor (<650),2021-09-28,1,149000.0,24105.0,TransUnion
LN-01265,713,Good (700-749),2022-11-06,0,18000.0,3941.0,Equifax
LN-01266,500,Poor (<650),2019-01-16,0,223000.0,15515.0,TransUnion
LN-01267,691,Fair (650-699),2024-02-01,0,195000.0,9511.0,Equifax
LN-01268,627,Poor (<650),2020-04-19,0,24000.0,12616.0,TransUnion
LN-01269,641,Poor (<650),2021-11-26,0,23000.0,9580.0,Equifax
LN-01270,798,Excellent (750+),2021-02-18,0,84000.0,15930.0,Experian
LN-01271,787,Excellent (750+),2018-04-18,0,36000.0,12007.0,Equifax
LN-01272,748,Good (700-749),2021-07-08,0,275000.0,5268.0,Experian
LN-01273,516,Poor (<650),2018-07-24,0,188000.0,11476.0,TransUnion
LN-01274,674,Fair (650-699),2023-10-10,0,47000.0,15059.0,Experian
LN-01275,797,Excellent (750+),2020-11-24,0,224000.0,12338.0,Equifax
LN-01276,711,Good (700-749),2019-08-27,0,260000.0,19716.0,Equifax
LN-01277,850,Excellent (750+),2021-12-12,0,39000.0,7275.0,Equifax
LN-01278,731,Good (700-749),2022-03-06,0,207000.0,5468.0,TransUnion
LN-01279,715,Good (700-749),2019-02-06,0,184000.0,4609.0,Experian
LN-01280,675,Fair (650-699),2023-07-03,0,44000.0,7531.0,TransUnion
LN-01281,710,Good (700-749),2018-10-13,0,51000.0,8980.0,Experian
LN-01282,687,Fair (650-699),2021-04-19,0,205000.0,24336.0,Experian
LN-01283,756,Excellent (750+),2021-10-17,0,43000.0,10341.0,Equifax
LN-01284,680,Fair (650-699),2019-04-22,0,43000.0,25619.0,Experian
LN-01285,637,Poor (<650),2022-01-12,0,243000.0,19221.0,Equifax
LN-01286,593,Poor (<650),2019-05-18,0,49000.0,12780.0,TransUnion
LN-01287,553,Poor (<650),2023-06-26,0,42000.0,19634.0,Experian
LN-01288,740,Good (700-749),2021-02-06,0,184000.0,26140.0,Experian
LN-01289,611,Poor (<650),2023-05-30,0,192000.0,19951.0,Equifax
LN-01290,550,Poor (<650),2022-03-28,0,176000.0,23225.0,TransUnion
LN-01291,731,Good (700-749),2020-10-24,0,147000.0,5543.0,TransUnion
LN-01292,850,Excellent (750+),2021-07-20,0,263000.0,10580.0,TransUnion
LN-01293,699,Fair (650-699),2021-06-30,0,228000.0,7679.0,Experian
LN-01294,767,Excellent (750+),2021-07-27,0,171000.0,12577.0,Equifax
LN-01295,706,Good (700-749),2021-01-20,0,68000.0,4263.0,TransUnion
LN-01296,692,Fair (650-699),2020-03-08,0,216000.0,18637.0,Equifax
LN-01297,773,Excellent (750+),2019-11-25,1,172000.0,18470.0,Experian
LN-01298,676,Fair (650-699),2024-05-26,0,106000.0,5533.0,Experian
LN-01299,721,Good (700-749),2023-11-14,0,207000.0,11136.0,Experian
LN-01300,725,Good (700-749),2020-12-31,0,221000.0,18211.0,TransUnion
LN-01301,646,Poor (<650),2022-05-10,1,140000.0,13995.0,Equifax
LN-01302,779,Excellent (750+),2020-06-24,0,61000.0,23125.0,TransUnion
LN-01303,686,Fair (650-699),2020-07-03,0,190000.0,12612.0,TransUnion
LN-01304,532,Poor (<650),2018-07-08,0,231000.0,8863.0,TransUnion
LN-01305,742,Good (700-749),2022-03-18,0,272000.0,8299.0,Equifax
LN-01306,565,Poor (<650),2022-08-01,0,36000.0,24570.0,Experian
LN-01307,702,Good (700-749),2021-02-08,0,110000.0,21690.0,Experian
LN-01308,699,Fair (650-699),2024-03-16,1,236000.0,4356.0,Experian
LN-01309,786,Excellent (750+),2020-05-10,1,137000.0,12362.0,TransUnion
LN-01310,737,Good (700-749),2023-11-23,0,66000.0,9135.0,Equifax
LN-01311,697,Fair (650-699),2019-02-23,0,51000.0,18991.0,Experian
LN-01312,765,Excellent (750+),2022-06-11,0,62000.0,22175.0,Experian
LN-01313,811,Excellent (750+),2019-02-13,0,20000.0,21393.0,TransUnion
LN-01314,744,Good (700-749),2018-04-13,0,251000.0,14307.0,TransUnion
LN-01315,633,Poor (<650),2020-05-11,1,180000.0,6638.0,Equifax
LN-01316,535,Poor (<650),2022-03-26,0,230000.0,27961.0,Equifax
LN-01317,614,Poor (<650),2023-06-18,0,272000.0,27062.0,Experian
LN-01318,675,Fair (650-699),2018-07-13,0,274000.0,27733.0,TransUnion
LN-01319,651,Fair (650-699),2022-06-16,0,121000.0,3518.0,Experian
LN-01320,685,Fair (650-699),2021-03-18,0,272000.0,23264.0,TransUnion
LN-01321,704,Good (700-749),2023-04-13,0,68000.0,18076.0,TransUnion
LN-01322,627,Poor (<650),2023-01-18,0,123000.0,26697.0,TransUnion
LN-01323,694,Fair (650-699),2018-10-31,0,214000.0,17567.0,Equifax
LN-01324,738,Good (700-749),2020-10-01,2,40000.0,26428.0,Experian
LN-01325,705,Good (700-749),2023-10-28,0,150000.0,8156.0,Equifax
LN-01326,550,Poor (<650),2023-06-08,0,262000.0,12543.0,Equifax
LN-01327,624,Poor (<650),2021-04-22,0,172000.0,24280.0,TransUnion
LN-01328,688,Fair (650-699),2022-07-20,0,194000.0,6575.0,TransUnion
LN-01329,543,Poor (<650),2022-10-17,0,213000.0,24264.0,Experian
LN-01330,747,Good (700-749),2024-01-28,0,70000.0,20432.0,Experian
LN-01331,822,Excellent (750+),2021-08-23,0,32000.0,17173.0,Experian
LN-01332,797,Excellent (750+),2019-05-03,1,215000.0,27530.0,Experian
LN-01333,682,Fair (650-699),2019-08-17,2,111000.0,23808.0,TransUnion
LN-01334,819,Excellent (750+),2021-03-11,1,224000.0,18324.0,Equifax
LN-01335,711,Good (700-749),2018-07-24,0,219000.0,26214.0,TransUnion
LN-01336,673,Fair (650-699),2021-11-13,0,124000.0,3961.0,TransUnion
LN-01337,599,Poor (<650),2018-11-20,0,6000.0,8089.0,Experian
LN-01338,675,Fair (650-699),2022-06-15,0,232000.0,15847.0,TransUnion
LN-01339,668,Fair (650-699),2021-07-28,1,187000.0,25860.0,Equifax
LN-01340,713,Good (700-749),2021-05-21,0,79000.0,14758.0,Equifax
LN-01341,712,Good (700-749),2019-07-15,2,63000.0,16185.0,TransUnion
LN-01342,622,Poor (<650),2022-07-29,0,176000.0,3700.0,TransUnion
LN-01343,734,Good (700-749),2020-09-05,0,246000.0,23553.0,Equifax
LN-01344,795,Excellent (750+),2022-04-28,0,124000.0,22220.0,Equifax
LN-01345,775,Excellent (750+),2019-02-15,2,254000.0,7133.0,TransUnion
LN-01346,581,Poor (<650),2019-04-17,0,62000.0,16525.0,Equifax
LN-01347,550,Poor (<650),2019-07-02,1,230000.0,5815.0,Equifax
LN-01348,678,Fair (650-699),2020-03-23,0,119000.0,4654.0,TransUnion
LN-01349,590,Poor (<650),2019-02-03,0,147000.0,17303.0,TransUnion
LN-01350,682,Fair (650-699),2020-01-17,0,190000.0,7283.0,Equifax
LN-01351,606,Poor (<650),2022-10-12,0,240000.0,14718.0,TransUnion
LN-01352,500,Poor (<650),2024-01-29,0,71000.0,27307.0,Equifax
LN-01353,654,Fair (650-699),2021-01-15,0,169000.0,24524.0,TransUnion
LN-01354,760,Excellent (750+),2019-04-11,0,42000.0,8760.0,Experian
LN-01355,653,Fair (650-699),2022-11-26,0,50000.0,5447.0,Experian
LN-01356,550,Poor (<650),2019-09-12,0,192000.0,3818.0,Experian
LN-01357,656,Fair (650-699),2021-12-01,0,230000.0,27410.0,Experian
LN-01358,731,Good (700-749),2022-05-15,0,187000.0,25729.0,Experian
LN-01359,500,Poor (<650),2023-08-25,0,262000.0,22599.0,TransUnion
LN-01360,714,Good (700-749),2022-06-26,0,246000.0,8746.0,Experian
LN-01361,698,Fair (650-699),2023-04-29,0,25000.0,5502.0,TransUnion
LN-01362,746,Good (700-749),2022-03-31,0,210000.0,23716.0,Experian
LN-01363,709,Good (700-749),2018-10-12,0,260000.0,8402.0,Equifax
LN-01364,553,Poor (<650),2022-02-27,0,107000.0,9903.0,Equifax
LN-01365,795,Excellent (750+),2019-10-07,0,38000.0,23696.0,Equifax
LN-01366,687,Fair (650-699),2018-05-04,0,174000.0,16858.0,Equifax
LN-01367,629,Poor (<650),2023-11-09,0,126000.0,16230.0,Equifax
LN-01368,625,Poor (<650),2019-06-21,0,275000.0,20101.0,Experian
LN-01369,664,Fair (650-699),2023-09-27,0,64000.0,27550.0,Equifax
LN-01370,563,Poor (<650),2021-03-19,1,255000.0,6713.0,Experian
LN-01371,686,Fair (650-699),2018-10-18,0,38000.0,19080.0,Equifax
LN-01372,836,Excellent (750+),2018-08-08,1,105000.0,23651.0,Experian
LN-01373,590,Poor (<650),2018-04-22,0,8000.0,22241.0,Equifax
LN-01374,570,Poor (<650),2021-08-16,0,103000.0,6545.0,Experian
LN-01375,817,Excellent (750+),2018-05-11,0,39000.0,16765.0,Equifax
LN-01376,683,Fair (650-699),2023-04-20,0,146000.0,17292.0,Equifax
LN-01377,593,Poor (<650),2021-11-21,0,125000.0,13592.0,Experian
LN-01378,783,Excellent (750+),2020-02-23,1,8000.0,26831.0,Experian
LN-01379,651,Fair (650-699),2019-04-30,1,158000.0,10653.0,TransUnion
LN-01380,846,Excellent (750+),2022-01-28,0,177000.0,14412.0,Experian
LN-01381,754,Excellent (750+),2022-07-22,1,201000.0,13962.0,Equifax
LN-01382,660,Fair (650-699),2018-08-06,0,225000.0,20261.0,TransUnion
LN-01383,850,Excellent (750+),2021-03-19,0,195000.0,14676.0,Experian
LN-01384,651,Fair (650-699),2020-04-07,0,160000.0,26030.0,Experian
LN-01385,759,Excellent (750+),2024-02-11,0,181000.0,4483.0,TransUnion
LN-01386,723,Good (700-749),2021-11-08,0,264000.0,20608.0,Experian
LN-01387,804,Excellent (750+),2020-07-07,2,81000.0,21024.0,Equifax
LN-01388,824,Excellent (750+),2020-08-03,0,226000.0,14961.0,Equifax
LN-01389,702,Good (700-749),2022-04-07,0,129000.0,17183.0,Equifax
LN-01390,639,Poor (<650),2022-04-09,0,58000.0,19741.0,TransUnion
LN-01391,736,Good (700-749),2021-05-20,0,253000.0,7401.0,TransUnion
LN-01392,645,Poor (<650),2020-11-11,0,26000.0,15384.0,TransUnion
LN-01393,680,Fair (650-699),2022-10-06,1,18000.0,10550.0,TransUnion
LN-01394,710,Good (700-749),2021-03-05,0,246000.0,7380.0,TransUnion
LN-01395,670,Fair (650-699),2022-03-20,0,275000.0,23340.0,Experian
LN-01396,714,Good (700-749),2020-10-09,0,141000.0,17522.0,Equifax
LN-01397,592,Poor (<650),2020-10-15,0,18000.0,21176.0,Equifax
LN-01398,622,Poor (<650),2019-12-21,0,57000.0,4695.0,Experian
LN-01399,680,Fair (650-699),2024-03-04,1,204000.0,19100.0,Equifax
LN-01400,647,Poor (<650),2018-09-11,1,247000.0,7922.0,TransUnion
LN-01401,616,Poor (<650),2019-11-22,0,240000.0,18492.0,Experian
LN-01402,649,Poor (<650),2022-12-02,1,123000.0,7453.0,Equifax
LN-01403,794,Excellent (750+),2020-10-27,0,111000.0,5235.0,TransUnion
LN-01404,757,Excellent (750+),2022-12-05,0,210000.0,4819.0,Experian
LN-01405,779,Excellent (750+),2022-08-10,1,110000.0,20798.0,Experian
LN-01406,639,Poor (<650),2021-09-23,0,224000.0,27101.0,TransUnion
LN-01407,586,Poor (<650),2019-08-09,0,22000.0,12027.0,Equifax
LN-01408,680,Fair (650-699),2023-08-27,1,74000.0,15173.0,Equifax
LN-01409,674,Fair (650-699),2022-03-19,0,50000.0,19431.0,Experian
LN-01410,679,Fair (650-699),2022-08-30,0,70000.0,14521.0,TransUnion
LN-01411,806,Excellent (750+),2023-10-11,0,216000.0,3653.0,TransUnion
LN-01412,744,Good (700-749),2022-01-05,0,100000.0,13468.0,TransUnion
LN-01413,736,Good (700-749),2022-07-25,0,177000.0,13263.0,TransUnion
LN-01414,850,Excellent (750+),2020-07-19,0,185000.0,8062.0,Experian
LN-01415,648,Poor (<650),2020-09-14,1,265000.0,27253.0,TransUnion
LN-01416,680,Fair (650-699),2021-10-11,0,113000.0,3640.0,Experian
LN-01417,704,Good (700-749),2020-03-02,0,180000.0,4456.0,Experian
LN-01418,721,Good (700-749),2023-04-01,0,134000.0,25559.0,Experian
LN-01419,680,Fair (650-699),2018-10-19,0,124000.0,18419.0,Experian
LN-01420,740,Good (700-749),2021-03-27,0,202000.0,3846.0,Experian
LN-01421,743,Good (700-749),2021-11-27,0,17000.0,11713.0,Equifax
LN-01422,785,Excellent (750+),2019-06-06,0,164000.0,17555.0,Equifax
LN-01423,670,Fair (650-699),2022-03-19,0,200000.0,5154.0,TransUnion
LN-01424,632,Poor (<650),2023-06-25,0,175000.0,8075.0,TransUnion
LN-01425,616,Poor (<650),2018-05-31,0,159000.0,7227.0,TransUnion
LN-01426,550,Poor (<650),2021-11-11,0,94000.0,26009.0,Experian
LN-01427,850,Excellent (750+),2020-11-12,1,35000.0,25835.0,TransUnion
LN-01428,517,Poor (<650),2019-10-27,1,17000.0,19024.0,TransUnion
LN-01429,682,Fair (650-699),2018-04-08,0,12000.0,13682.0,Experian
LN-01430,677,Fair (650-699),2021-04-16,0,29000.0,22019.0,Equifax
LN-01431,724,Good (700-749),2021-01-25,0,39000.0,26259.0,Equifax
LN-01432,765,Excellent (750+),2019-09-20,0,85000.0,22949.0,Equifax
LN-01433,768,Excellent (750+),2018-05-14,0,188000.0,8127.0,TransUnion
LN-01434,554,Poor (<650),2018-01-18,0,229000.0,22699.0,Equifax
LN-01435,686,Fair (650-699),2020-01-18,0,273000.0,13687.0,Equifax
LN-01436,722,Good (700-749),2020-05-10,1,180000.0,13548.0,Equifax
LN-01437,680,Fair (650-699),2020-11-26,2,173000.0,12360.0,Experian
LN-01438,828,Excellent (750+),2021-04-28,0,10000.0,15425.0,TransUnion
LN-01439,739,Good (700-749),2024-01-20,0,126000.0,20508.0,TransUnion
LN-01440,758,Excellent (750+),2022-08-17,0,10000.0,21478.0,TransUnion
LN-01441,753,Excellent (750+),2019-04-01,0,126000.0,5021.0,Equifax
LN-01442,793,Excellent (750+),2023-06-16,0,151000.0,7559.0,Equifax
LN-01443,714,Good (700-749),2022-07-19,1,166000.0,20652.0,Equifax
LN-01444,596,Poor (<650),2020-11-17,0,278000.0,15461.0,TransUnion
LN-01445,731,Good (700-749),2022-07-18,0,14000.0,22669.0,Equifax
LN-01446,647,Poor (<650),2021-08-15,0,55000.0,6272.0,TransUnion
LN-01447,657,Fair (650-699),2021-11-15,0,128000.0,22409.0,TransUnion
